Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
171368,1.783103913,-1.354279068,-0.670266641,-1.938627875,-1.03393549,-0.379040395,-0.704396708,-0.055887921,2.831945545,-1.476498395,-0.806468826,1.425026861,1.209717277,-0.448862422,1.464941894,-0.481435224,-0.489717465,0.471010215,0.913170128,0.204289305,0.162757376,0.498562962,0.054717726,0.518773173,-0.155020357,-0.93651164,0.078997901,0.005470029,153.81,0
171368,-0.426133581,0.670796845,1.229170301,-1.160970982,0.116920956,-0.055046468,0.323166265,0.158345469,0.359332084,-0.562109897,0.435000693,0.958963837,0.515068876,-0.195005122,-0.416952908,0.530334208,-1.0520179,0.424278666,0.291184237,0.048155693,-0.167150157,-0.37213824,-0.101717299,-0.511058564,-0.128787198,-0.259232428,0.132945648,0.069989824,7.7,0
171369,-1.470668939,0.045666291,0.385831471,-1.05313489,2.498836578,-0.59323672,0.980245907,0.130606771,-0.652697957,-1.15323081,-0.333958756,-0.434725444,-1.448256045,1.015205079,0.779006897,-1.341812377,0.454906557,-1.675764917,-1.696121837,-0.090005385,0.267183728,0.512991773,-0.361682866,-0.97178383,1.060310482,-0.030470651,-0.036326615,0.031225937,14.9,0
171369,0.102067609,0.72939538,0.333376981,-0.819640169,0.813773587,-0.475148901,1.138959617,-0.256768897,-0.196644396,-0.05508983,0.6844159,0.848942283,0.335791416,0.0107735,-1.043799757,0.040870369,-0.848378809,-0.306743701,0.257246524,0.085505701,-0.26834828,-0.438401759,-0.006116881,-0.392544031,-0.501707771,0.116397031,0.082968963,-0.138479296,9.84,0
171370,-10.24398361,8.517532052,-6.59164379,-2.460064475,-3.135762435,-1.112216316,-2.164931737,3.746472119,4.803543882,8.319899947,-0.552959222,2.152466372,0.837591256,0.303557768,-0.837131513,0.660812641,-0.052755284,-0.172658451,-0.428188759,3.406672902,-0.996068147,-1.42512725,0.660345411,-1.235856184,1.492283082,0.295328096,2.177235973,1.240883901,10.76,0
171370,1.91966752,-0.42593026,-1.521316849,0.136151688,1.870849908,3.960475401,-1.151864163,1.074754898,0.684521554,0.236834056,0.001024481,0.31483908,0.084143167,0.241120161,1.545711731,0.644454814,-1.012087501,0.087196361,-0.883809678,-0.140149512,0.005275231,-0.055890964,0.359612077,0.637388196,-0.359062888,-0.83091762,0.079653104,-0.025938665,15.5,0
171371,2.109520688,-1.329431763,-1.933047976,-1.886937064,1.286331376,3.672770481,-1.601839104,0.948243777,-0.032976236,0.746749078,-0.04683508,-0.425408335,0.130268256,-0.298681849,0.584836339,1.074979988,0.04692852,-1.279654199,0.311326252,0.092218624,0.334087107,0.892989124,0.156111549,0.742580175,-0.118297242,-0.069460817,0.02634289,-0.050658614,33,0
171372,2.149009774,-1.99889297,0.023011662,-1.295408383,-1.995686223,0.344913181,-1.971106476,0.148708972,0.027179087,1.289259755,-2.229973531,-0.72504285,0.461134693,-1.384881988,-1.12065237,-0.380991339,0.493887278,0.302457974,0.308241629,-0.32759893,-0.238417139,-0.034853557,0.174722516,-0.723456663,-0.378239654,-0.149386936,0.075276554,-0.029463318,66,0
171373,-1.22444229,0.847020099,1.362657872,-0.46956401,-0.175348844,-0.000245096,0.261359206,0.449984196,0.046668557,-1.157725867,-1.684613009,-0.136120197,0.064784258,0.147284843,0.730257712,0.294956206,-0.449911233,0.308483814,0.716420006,-0.157895032,-0.184318478,-0.588767428,-0.071322189,-0.696392821,0.456066058,-0.37661997,-0.139414166,-0.030466791,47.96,0
171373,1.951813407,-0.214008823,-0.378847048,1.230651587,-0.339754861,0.011390716,-0.560856828,0.154340564,1.109102539,0.179471497,-1.220223843,-0.328384529,-1.15940278,0.212425506,0.674250054,0.436284575,-0.602507673,0.006938791,-0.461978382,-0.304298116,-0.190843287,-0.518617013,0.407674469,0.493194149,-0.39873421,-0.959041102,0.047310613,-0.021102261,9.5,0
171375,2.027482398,0.487513894,-2.49479763,0.593271305,0.6888708,-1.319071436,0.226430615,-0.210464147,0.359923667,-1.012503329,1.508722874,0.037527925,-0.641545172,-2.239079983,0.458108602,1.088570755,1.436626656,1.94258468,-0.284435969,-0.170304094,0.121349394,0.490287181,-0.092390954,-0.566629534,0.250518271,-0.098293299,0.012016328,-0.006847075,1,0
171375,2.036393813,0.08483665,-1.525082074,0.94106676,0.593256089,-0.163495659,0.094726135,-0.057594302,0.087099455,0.516470234,0.373209072,0.36495933,-0.532250869,0.771752672,-0.035705553,0.343970247,-1.025840379,0.742365214,-0.139640087,-0.256773187,0.265202403,0.808738042,-0.029485896,0.270993439,0.349753239,-0.450170028,-0.009891373,-0.061005973,1,0
171375,1.715531697,-2.132940802,-1.858290279,-1.539692538,-1.019539759,-0.691963641,-0.306834161,-0.298915339,-1.989044146,1.703626164,0.894745755,-0.402728083,-0.035733468,0.35076545,-0.488588893,-0.379469231,0.233469403,0.205462969,0.099164461,0.187295215,-0.083210736,-0.613016695,0.06036284,0.721420714,-0.3203598,-0.399958197,-0.091656558,-0.007725017,319.99,0
171375,-0.936346261,0.296535482,-0.561888342,-0.953540474,1.013686332,-1.754491154,1.347571123,-0.726375724,-1.654395439,0.556623195,-1.213851122,-0.801228654,-0.595903852,0.690826655,-0.2181817,-2.752035631,0.299215841,1.069007956,-0.182481422,-0.774686035,-0.030271113,0.529028082,-0.671406299,0.095745604,0.755609139,0.182352473,-0.292325117,0.21213432,44.97,0
171375,2.031528093,-0.092949928,-1.450000588,0.141874832,0.265268688,-0.564174304,0.056032612,-0.116186302,0.382038651,0.180289757,0.99118223,0.759311031,-0.408507888,0.756504313,0.173922746,-0.039990773,-0.689285319,0.418457325,-0.00900629,-0.238085894,0.293566162,0.927108128,0.038578552,0.729640571,0.225058662,-0.15738373,-0.027703902,-0.063030974,1,0
171376,-0.559824991,1.339310809,-0.657804205,0.882801665,1.13916915,-0.537949084,1.005455002,0.164013544,-0.849636628,-0.234425838,-1.821579846,0.114650501,0.486990509,0.664984705,-0.352973335,-0.89590993,0.059440994,-0.140327508,1.028385183,0.074253374,0.133590153,0.540149448,-0.329621964,-0.74207879,0.169336794,-0.329591993,0.319965279,0.141305879,13.84,0
171376,-0.743555645,0.42588096,0.854575209,0.05172361,0.573709112,-0.175733357,0.954996201,-0.026242905,-0.549492951,-0.536431394,-1.184277406,-1.149291045,-1.318154599,0.555469434,1.029155042,-0.459577665,0.04746788,0.337795636,0.817262452,0.265902342,0.340519166,0.767452526,-0.345307067,0.648009703,0.85187791,0.862545733,-0.049667211,0.058877515,93,0
171377,2.005829332,-0.097174882,-1.005239514,0.323641203,-0.119080453,-0.936884104,0.100762326,-0.204995342,0.247947414,0.235050264,1.071471294,1.253288222,0.142518346,0.442850991,-0.686417362,0.056134111,-0.515037943,-0.425854681,0.39812535,-0.19736853,-0.227142967,-0.55676099,0.333893528,0.082546859,-0.336241898,0.171699759,-0.07395827,-0.06814192,5.49,0
171377,-0.968803698,-0.629037611,-1.602726954,-0.573707945,-0.850850518,0.487125539,2.644870162,0.019258848,-0.712487053,-1.256821254,-1.594222619,-0.061328991,1.016726157,0.46312507,0.202997157,0.535636725,-0.81035458,0.298932364,-0.318315707,1.105242054,0.618530211,0.661102655,1.173608136,0.047095008,0.247692523,0.705299072,-0.380706601,-0.036285258,595,0
171377,-0.123345899,0.570409367,0.219000018,-0.665024468,-0.312510348,-0.336761533,0.105945839,0.47966839,-0.461186196,-0.511918632,0.637299349,0.49754539,-0.318192391,0.717855533,0.302336199,0.377562851,-0.208367087,-0.135211718,1.543992658,-0.002963904,-0.381601941,-1.381815073,0.344998568,-0.445082122,-0.694112743,0.843219282,-0.266816436,-0.164854875,43.9,0
171378,0.125252557,0.965397371,-1.174372063,-0.174318359,0.345451389,-0.903562356,0.551680182,0.292974071,-0.32354235,-0.96568132,0.660942947,0.205726398,-0.559023817,-0.227967203,0.033835338,0.52989599,0.250880723,1.393685964,0.154216176,-0.186632824,0.371450924,0.952570917,-0.05922004,-0.425004427,-0.262348178,-0.148741442,-0.087943439,-0.058939551,42.81,0
171378,-0.22737233,0.718796255,-0.266039717,-0.214860361,0.594618894,-0.964352557,1.309010435,-0.220054492,-0.561227742,-0.957220731,1.23467679,0.455156805,-0.005854973,-0.579403858,-0.042689388,0.159162855,0.229263634,1.218214184,0.144800116,0.156920177,0.457762625,1.237561593,-0.018462624,0.0127519,-0.478917765,-0.190185852,0.193650152,0.243796011,100.73,0
171378,-5.83009364,-5.927874402,0.892734163,-1.073075396,3.68851386,-3.276300154,-2.603969702,1.07804046,0.592553303,-1.445194431,0.517410848,0.841372989,-0.724962456,0.832943861,-0.108312068,1.09629794,-0.869777316,0.58219582,-0.751481945,1.83457999,0.453265164,-1.22598682,0.005693884,0.780076349,0.317599714,0.176371582,0.132280332,-0.90778378,100,0
171378,1.883790472,-0.486018225,-0.358295718,0.317095033,-0.775357136,-0.75610082,-0.404303481,-0.093019279,1.224386806,-0.174362542,-0.676236114,0.396538384,-0.014876249,0.088523416,1.061403309,0.299280325,-0.569859761,-0.191158271,-0.225458475,-0.120015987,-0.107572559,-0.324498277,0.340032856,-0.053034403,-0.521418554,-0.458541353,0.01248713,-0.023936811,61.09,0
171379,0.345687289,0.321495767,0.790972288,-0.386242316,0.079886984,0.717937696,-0.424456432,-0.66520223,0.453062702,-0.533284256,-0.063854696,1.229502785,1.186046953,-0.172742017,-0.265137169,0.412797928,-1.04236124,0.968701037,0.588595799,-0.126706491,0.940672176,0.459140168,-0.423923201,-0.975511417,0.921812651,-0.012575267,0.23046366,0.231202268,9.99,0
171379,2.042696405,-0.976128074,-0.980088223,-0.702906839,-0.451879718,0.23515606,-0.796285184,0.050329199,-0.198340103,0.861450698,-0.360161774,0.382274402,0.65911574,0.141730855,0.461212685,-0.493909621,-1.222781303,2.182730045,-0.20889377,-0.436867507,-0.519607426,-1.136878463,0.238151441,-1.481600023,-0.451744756,-0.597022832,0.03392526,-0.03859345,70.74,0
171380,-1.307539082,0.304123133,0.429966327,-0.752487529,0.853639674,-1.586483175,0.477404307,0.234794056,-0.456779281,-1.12590919,-1.170342159,0.254140889,-0.04125641,0.523393577,-0.695518029,0.192931872,-0.378055391,-0.710298854,-0.511606762,-0.076671733,-0.100411452,-0.699750785,-0.060715061,0.04826179,-0.239650329,0.079453046,-0.062648959,-0.060814274,1.98,0
171380,2.03305782,-0.143234476,-1.1902454,0.21922347,0.075814981,-0.62403394,0.037782506,-0.122130969,0.353216002,0.24383879,0.657427783,0.861769623,-0.299905509,0.524268743,-0.552492187,0.144082568,-0.582832469,-0.31512387,0.489758434,-0.229907853,-0.25699938,-0.650857578,0.297720675,-0.40462619,-0.311048858,0.205067717,-0.074019612,-0.074688596,1.98,0
171381,-2.498272594,2.699073593,-2.40649339,-0.830190955,-0.9223658,-0.88752046,-0.891692866,2.081856609,0.074329683,-0.271370453,-2.64256853,0.200811991,-0.315953918,1.512474439,-0.369694829,0.778702064,0.067075572,-0.184674617,0.167637469,-0.099370921,-0.249698879,-0.978745108,0.238143341,-1.050321231,-0.059159122,0.234982822,0.044833665,0.000913893,8.91,0
171381,-0.511347851,0.097330757,0.312229568,-1.581202759,2.260857476,4.453639619,-0.439395875,-0.103528253,0.903524139,0.036443928,-0.130947267,-0.123519598,-0.159089083,-0.671985197,0.831377395,0.394177309,-0.9942836,0.00894617,-0.621277146,-0.236500433,0.732374187,-0.013148964,-0.006731507,0.704471918,-0.65637602,0.081849702,-0.389217754,-0.414865853,51.8,0
171382,0.008018496,0.800285135,-1.718761724,-1.57092634,3.100557444,3.225469175,0.362242775,0.882362598,-0.094758177,-0.694768914,0.144894123,-0.158910247,-0.427743471,-0.78787763,0.162041692,0.202644624,0.345376219,-0.383278319,-0.396812059,0.032348431,-0.316859363,-0.906713661,0.117253469,0.592073485,-0.435896432,0.151121159,0.108750556,0.068515273,2.97,0
171382,-0.452384509,1.227015403,0.028224178,-0.627555506,0.331539557,-1.018611441,0.916307552,-0.117701038,-0.106792733,-0.246774465,-0.718729234,0.844523727,1.208684913,-0.076439557,-0.475651392,-0.189676685,-0.36739509,-0.986139355,-0.159211105,-0.045548213,-0.217394514,-0.44214357,0.067509162,0.01171033,-0.496535075,0.087365049,-0.293620806,-0.202506938,8.99,0
171383,-3.21640025,3.284548695,-3.287176491,-1.007487325,-0.24910481,0.082053924,-2.934410312,-6.818014258,-1.197293541,-2.007849818,-1.747460631,0.764210286,-1.266745097,2.846008676,-0.332499084,0.208971233,0.516529711,-0.115171653,-0.707161281,1.700262162,-3.481494443,1.94091222,0.633498942,0.575509182,-0.339364991,0.032933966,0.158290258,0.243307919,1.89,0
171383,-0.27404356,0.355866917,-1.309848896,-1.683082712,2.829788873,3.456002517,0.495945247,0.857780181,-0.10064519,-0.306593506,-0.184238656,0.018832833,-0.351496692,0.309767111,0.067040573,-0.140418682,-0.502114392,-0.837315056,-0.192890558,-0.007846147,-0.263683404,-0.699230623,0.315892362,0.68549902,-0.422532751,0.156879392,0.172148821,0.056999582,49.99,0
171383,-0.879223539,1.309854913,-0.023128852,0.025401019,0.905882667,-1.138379174,1.317091153,0.117265064,-0.834252372,-0.985991424,-1.425061958,-0.0116607,-0.56020396,0.76944436,-1.25414268,-0.431630654,-0.219626783,-0.494884121,-0.85961341,-0.348382812,0.170288036,0.403473844,-0.379480912,-0.018324849,0.603800947,-0.583702607,-0.03355024,0.036970444,15.28,0
171385,-0.19853212,0.986261598,0.187375689,-0.627844244,0.350529484,-1.177956012,0.949325877,-0.17284603,0.210697317,-0.085863359,-0.965076545,-0.063188215,-0.396443737,0.123666277,-0.342917744,-0.09800116,-0.3906445,-0.71871412,-0.113247976,0.057647623,-0.296222142,-0.626359429,0.080462375,0.025215683,-0.453788679,0.143945478,0.35335399,0.157282915,1.98,0
171386,-1.030121148,1.813657821,-1.337301223,-0.79817899,0.425745029,-0.807807841,0.57095725,0.302774561,0.832963765,0.764102029,-2.133445453,-0.854900991,-0.99989622,0.644674619,0.685127333,-0.048052931,-0.646104405,0.625064741,0.311333106,0.341490996,0.212566744,0.951211605,-0.144610963,-1.015188501,-0.464066141,-0.133098058,0.794777953,0.487134858,0.89,0
171386,-0.744551401,0.948115701,1.08771199,-0.270936163,0.490232312,-0.19114068,0.765026957,0.010930967,-0.568865,-0.173031132,0.404148016,-0.403124819,-1.700595019,0.694983035,0.007247829,-0.297346335,-0.09622624,0.132446453,1.649382824,-0.048217202,-0.22864381,-0.821049862,-0.299333406,-0.424020762,0.267095886,0.487266567,-0.3034373,0.049241771,1.98,0
171387,-0.143959766,1.128505052,-0.432531966,-0.674984072,0.869963766,-0.632562082,0.821120251,0.05312354,-0.086878871,-0.344892226,1.107848463,0.502824831,-0.332245276,-0.836766358,-0.907550797,0.479510067,0.167670055,0.247636264,-0.015220248,0.130126281,-0.316565972,-0.740491181,0.102697837,0.651564596,-0.426969765,0.092346097,0.328052769,0.132912839,0.99,0
171387,-0.000973542,0.698045793,0.12318716,-0.785414557,0.621189278,-0.51907824,0.819202474,0.043866901,-0.139190273,-0.223769393,0.309478623,0.229398798,-0.921363348,0.473858895,-0.925855557,0.203917799,-0.695582825,-0.097804025,0.289686474,-0.066911023,-0.2360261,-0.585182702,0.037186467,-0.498477872,-0.509863315,0.153668176,0.238149801,0.081347733,6.23,0
171387,2.049108583,-1.212591447,-0.368017683,-0.7097871,-1.400618,-0.679095761,-1.090905117,-0.094206135,0.283430145,0.717273898,-0.860341437,-0.621054162,-0.00243493,-0.507658594,0.337725137,1.179351472,0.163022927,-0.986939298,0.244143379,0.050134088,0.495175226,1.427672351,0.033277674,0.040771444,-0.135701618,0.037305756,0.011127596,-0.039384077,62.22,0
171389,2.014849751,0.177376382,-1.704812213,1.196332127,0.641753473,-0.639565666,0.52594769,-0.247102072,-0.025362288,0.43076693,0.421652901,0.870504961,-0.354632021,0.72269014,-1.188511304,-0.444629468,-0.493246344,-0.050866739,0.191097144,-0.290509113,0.077430469,0.422682109,-0.051374016,-0.391870678,0.470778791,-0.486017024,-0.018734193,-0.076208822,5.49,0
171389,1.946956425,0.300211697,-2.343080335,1.405842,0.874676485,-0.693758824,0.480198328,-0.098527763,0.11514032,-0.151954342,0.899355217,-0.180068025,-2.058022688,-0.457255313,-0.840684782,0.038992792,0.862433659,0.726094656,-0.150552687,-0.285872207,0.007257726,0.067690684,0.005000785,0.536028191,0.381941196,-0.538431882,-0.01947438,-0.032305114,26.45,0
171390,2.0281128,0.274759301,-1.947836694,1.285042813,0.535145113,-1.567225188,0.885350722,-0.537413189,-0.101501371,0.396919936,-0.877771123,-0.215922607,-0.821516237,0.993141059,0.20322908,-0.45538839,-0.36730307,-0.326918533,-0.392815036,-0.282125541,0.180939457,0.560170736,-0.076092595,0.040287311,0.53043996,-0.418547282,-0.046795052,-0.063667738,29.9,0
171391,-1.038082588,0.99660906,0.736615097,-0.068085487,-0.078085735,-0.62220152,0.308914819,0.328616395,-0.037309803,-1.548889943,-0.504887597,0.599194325,1.104078595,-1.254002637,0.591908702,0.381509556,0.679406295,0.390021143,0.094737277,-0.080281995,-0.101348737,-0.30253153,0.113281053,-0.125618013,-0.392902574,-0.560987536,-0.028283958,0.103623271,50,0
171392,2.181622123,0.031147732,-2.52539114,-0.17239499,0.899295369,-1.164681754,0.74846049,-0.496666661,0.370572365,0.030443113,-1.619500952,-0.409944095,-0.566994374,0.888660448,0.566676878,-0.368110867,-0.538003451,-0.216602895,0.429050827,-0.242959105,0.08247051,0.352414896,-0.163934114,-1.021005277,0.538826646,0.309811604,-0.089879365,-0.089983687,11.56,0
171394,-0.873713983,0.74566521,0.509072521,0.642781188,1.888103121,1.218185547,1.117096984,0.318393949,-1.29183524,-0.400200238,0.986688177,0.555141533,-0.465230998,0.797427392,-0.005814874,-1.790912692,0.754831513,-1.071126388,0.260638978,0.07190171,0.211316235,0.683298373,-0.439550501,-1.4005364,0.934035662,-0.088348262,0.066770107,0.032509812,48.55,0
171394,1.961023996,-1.225753587,-0.011015134,-0.371438278,-1.419282764,0.119672769,-1.430900542,0.179115114,0.566311024,0.672549116,-1.171468123,-0.348805299,0.035100629,-0.24642077,1.635421633,-0.672561586,-0.665840926,2.08606399,-1.432104516,-0.489194835,-0.06476934,0.219390345,0.279317727,0.544903501,-0.534535879,-0.321967939,0.073138879,-0.002827282,69.19,0
171396,-0.418734124,-4.650944227,-1.883652163,0.294426156,-2.171971058,-0.520637483,1.096880861,-0.422417768,1.435145131,-0.981358541,-0.679487415,0.223188226,-0.229693826,0.408139393,1.439094038,0.445861759,-0.39254786,-0.036541537,-0.185620426,2.381138564,0.590580047,-1.101093128,-0.706114561,-0.023851309,-1.138166206,0.207677957,-0.280547446,0.173360239,1280,0
171396,-7.058768415,4.513767174,-0.2041298,-1.170732213,0.027750453,3.877298997,-4.888234048,-20.51101909,2.831198532,2.360547182,-0.313872522,0.448024559,-1.621407388,-1.23678688,0.77303932,-0.302925259,-0.985755779,-0.196965933,-0.414460368,3.538811425,-6.520350895,1.933031257,1.107587252,0.470904862,-1.356660003,-1.480188914,-7.026845855,-3.281825981,25,0
171397,-0.254332925,0.494892893,0.783833159,-0.894191499,0.553897905,-1.230923809,1.161303297,-0.393764284,-0.193330134,-0.29484822,1.285843753,0.897139096,-0.313438504,0.119692907,-1.430896384,0.070110514,-0.769781757,-0.514484212,-0.525842862,-0.17038674,-0.151866013,-0.360438051,0.092942273,0.536911909,-0.600538823,-0.059603521,-0.3181091,-0.14445161,16,0
171398,-0.94386449,0.83665493,0.292688706,-0.723865956,0.873360104,0.545275473,0.710274309,0.602397316,-0.636503646,-1.214350922,-0.455679382,0.651790316,0.303790588,0.488003511,0.140439961,-1.128421647,0.782360479,-2.156076907,-0.997309872,-0.193194152,-0.017616571,-0.077826188,0.056577486,-1.008942571,-0.290398452,0.373462876,-0.033191685,0.033955624,44.72,0
171398,-2.149728299,1.810804121,-1.509191514,-0.693237185,0.41545061,-0.875695847,0.531265948,-0.032141405,1.01908137,0.718613346,-0.915368732,-0.38674785,-0.61220877,-1.092653056,-0.034488691,0.402805875,0.425526077,-0.176931315,-0.170894035,-0.309333419,-0.306517738,-0.947940498,0.369640082,0.445435275,-0.356237741,0.016896796,-1.06418057,0.32973543,10.98,0
171399,-0.612184486,1.263673021,2.083651195,2.499148253,0.825444309,0.786502746,0.913699954,-0.061162987,-1.199105063,0.779885604,-1.913224203,-0.815450042,0.206096396,-0.522099014,-0.726728963,1.398001764,-1.403464892,-0.022859648,-1.414117914,-0.089282977,-0.22172537,-0.591816095,-0.140594739,-0.739479251,-0.333498817,-0.374199299,-0.167667544,-0.084052142,37.95,0
171400,1.209069946,-2.338353144,-4.422112606,-1.100577729,2.146988296,2.885948883,0.657054117,0.267980878,-1.383349068,0.808357759,-0.225477528,-0.154596072,-0.003269285,0.999172017,0.092142816,-2.296331165,0.121113409,0.577367611,-0.963344155,0.527938348,0.218439447,-0.05428626,-0.5233613,0.804463018,0.346024911,0.983194473,-0.2033008,-0.005287466,544,0
171401,2.066335078,0.188735093,-1.683502273,0.410261468,0.480530961,-0.798319357,0.204230621,-0.24031105,0.415570845,-0.400957304,-0.411310149,0.439079385,0.553845113,-0.936548625,0.196159976,0.227480764,0.510000192,-0.46556237,-0.031041512,-0.132677433,-0.351930712,-0.875502896,0.344160978,0.52213844,-0.259204922,0.173728317,-0.056092726,-0.029837086,0.99,0
171401,-1.732561855,-0.725505207,0.559983881,-2.871722659,-0.91704942,-1.235150414,0.717228606,0.474731277,1.046383907,-2.123523453,1.089251652,1.279296972,-0.726129227,0.564308244,-0.590001868,0.195689611,-0.628772291,0.209576005,-0.595297733,0.404676978,0.143486726,-0.211571689,0.679324176,0.419313448,-0.52720033,-0.859235586,0.206946818,0.091894413,242.3,0
171402,2.007022686,-0.124145352,-1.03698742,0.555601333,-0.057750673,-0.747658174,0.085557291,-0.271922312,0.89566158,-0.19521511,-0.598978984,1.202252277,0.924495235,-0.138177887,-0.570590226,-0.803915553,-0.041195624,-0.579700298,0.031354174,-0.164346982,0.1269814,0.702481476,0.081929653,1.219056488,0.278756374,-0.206745573,0.001234231,-0.043055486,10.41,0
171403,-0.789479958,1.737931638,-1.211903008,-0.514137638,0.325454444,-0.882133456,0.297670626,0.725487272,-0.326554154,-1.007648647,-0.731381535,0.705288511,0.985555932,-0.619179615,-0.349851012,0.447854747,0.714332795,-0.363462138,-0.360169009,-0.028357668,-0.270821053,-0.780476978,0.205804751,0.589722488,-0.314796156,0.121576084,0.095773829,0.009802362,9.21,0
171404,2.108780831,0.432953249,-4.784890026,-0.48267618,3.730762694,2.244006608,0.566455434,0.403777062,-0.051831937,-0.974744423,0.690749101,-0.139703208,-0.572635641,-1.247711612,0.611586694,-0.474879211,1.651365615,0.476052145,-0.335590132,-0.148248907,0.172241902,0.650708866,-0.234803211,0.56532249,0.943263721,-0.173308359,-0.003743497,-0.036347927,1,0
171404,0.17634288,1.067852733,-0.646409177,-0.699129534,1.309643699,-0.379721117,1.017133881,-0.096985073,-0.14139994,-0.87013377,-1.036682664,0.166641067,0.987662501,-1.222529095,-0.243340726,0.41053096,0.150206175,-0.212196513,-0.07717431,0.0949055,-0.364160138,-0.851944273,0.022932991,-0.054957856,-0.323663946,0.152151154,0.229468746,0.079716436,5.99,0
171404,2.032447905,-0.022721162,-1.429822236,0.132412643,0.351458861,-0.541265257,0.121326935,-0.170955547,0.236003642,0.152011197,1.155672241,1.27229336,0.556026385,0.564521225,0.068080811,-0.085250544,-0.744407425,0.300095616,-0.015483429,-0.17651044,0.30458954,1.006160944,0.027098011,0.756043576,0.257735255,-0.160604287,-0.021377594,-0.060978575,0.89,0
171404,2.032350516,-0.213112087,-1.210300407,0.228596305,-0.010266704,-0.646982572,-0.027657784,-0.067333173,0.499263967,0.272168584,0.492936196,0.348782763,-1.264459393,0.716226926,-0.446664089,0.189327831,-0.527713624,-0.196784699,0.496270706,-0.291707318,-0.26808941,-0.729852337,0.309298171,-0.431034839,-0.343685062,0.208300006,-0.080325136,-0.076760148,1.98,0
171405,1.843506393,0.219116479,0.068436664,3.571300073,-0.036186809,0.855479265,-0.690150452,0.388301509,-0.583290372,1.624816094,0.353158525,-0.181566374,-0.989807274,0.310745302,-0.563650866,1.608599693,-1.239011531,0.686666469,-1.66118912,-0.316552076,0.233567061,0.598237913,0.258374039,0.639877541,-0.345627505,-0.048892526,-0.003075817,-0.036868259,0.76,0
171406,-0.716884819,0.054509127,-1.004340386,0.372488409,2.654455695,-1.735458793,1.27402535,-0.341527326,-1.153462198,-0.036662256,0.201009376,0.410255569,-0.426883415,1.083121353,-1.551556286,-0.608963461,-0.715102995,0.345743459,-0.088524598,0.07449092,0.593274746,1.466828025,-0.196763092,-0.294382278,0.04944686,-0.380557629,0.143996325,0.227791019,30,0
171406,0.294344369,0.763217853,-0.159184896,0.026117072,0.700009546,-1.021353888,0.921181302,-0.334848297,-0.221352002,-0.289258948,-0.919940015,0.09163317,0.452031496,0.431333911,0.818759872,-0.707589246,-0.263894303,0.164076987,0.670309743,-0.042617836,0.438644699,1.456196324,-0.097256392,-0.109288414,-1.012985702,-0.145739061,0.300852742,0.278521252,2.99,0
171406,-1.192094939,-1.279663133,0.372327796,-1.469293347,1.663069991,-1.483789506,-0.615530163,0.100161049,-0.9333498,-0.464318375,-0.900414721,-1.281781803,-0.423456663,-1.420418529,-0.117127831,1.517005336,1.029018846,-0.962726192,0.711719506,0.54632164,-0.136920231,-1.051511009,0.470025688,0.286878819,-0.611004185,-0.740654386,0.090437938,0.233631422,39.98,0
171407,-3.298936763,2.974250937,-4.420007842,-1.707906371,0.768905106,4.096270281,-2.063047734,-1.318710561,-0.579059218,-0.826924884,-1.046960184,1.046726224,-0.272153952,2.01375726,-0.665442606,0.051058286,0.845323505,-0.642398562,-0.207884863,-1.710034911,4.083640837,-1.280688327,0.651348917,0.695389247,0.111332383,0.604910004,-1.074720832,-0.386720388,109.98,0
171408,-10.75873279,9.219735447,-8.907025513,-2.036180346,-4.666070079,-2.450441208,-4.15760666,6.424045619,1.869072267,4.184068375,-1.341989738,2.36965991,-0.812105638,4.134219968,-0.87469501,0.908654544,1.671029934,0.466687,-0.611847566,1.428433299,0.184788887,0.180061473,0.889072172,-0.499365478,1.287950468,0.236830424,0.989219168,0.825390906,3.7,0
171408,2.013983369,0.15085279,-1.641660903,0.786478103,0.162919278,-1.144096174,0.140774491,-0.308790638,0.704728599,-0.704823092,-0.392469176,0.541282912,0.60545752,-1.848638116,-0.46349017,0.018188579,1.25329782,-0.009870756,-0.201194515,-0.130548544,-0.014404978,0.314200932,0.030546574,-0.059845907,0.100211675,0.638638093,-0.033235138,-0.028146348,9.49,0
171409,-1.865128982,-0.221042836,1.487732215,-0.235578409,0.99797744,-1.203007732,-0.018376646,-0.207396673,0.14766817,-0.27773096,-1.015986289,-0.383577084,-0.460589204,-0.048410653,0.525205755,-0.04223325,-0.237941022,-0.168065089,0.555092185,-0.531771144,-0.121450501,-0.046668344,-0.748953234,0.070613107,0.377363432,0.74584217,-0.218172917,0.105664723,31.35,0
171412,-0.657909838,0.146070815,0.804880831,-0.917235223,1.027025496,-0.621729767,0.47213631,0.098428461,-0.139966081,-0.635026382,0.01790905,0.210197078,-0.720907481,0.316329027,-1.108594173,0.609417964,-1.101982781,0.443926053,-0.33159023,-0.094412581,0.11887484,0.184053895,-0.095594502,-0.496888271,-0.391777141,0.078867682,0.087216675,0.162327554,11.9,0
